"Tweet text","Timestamp","Most important word","Polarity","Subjectivity","Retweets","ora","data","important tweets"
"#Occupy Legal Hotline 415-285-1011 WRITE THIS ON YOUR BODY in case you are arrested #OccupyOakland #OO #Solidarity #OWS",1321292160,"hotline","0.2","0.2",2,"12:36",,
"James Kerner was arrested Oct.27 for holding an umbrella in rain @occupyindianapo lis-pled not guilty,demands jury trial! #ows SOLIDARITY!",1321294680,"kerner","0.0","0.0",2,"13:18",,
"James Kerner was arrested Oct.27 for holding an umbrella in rain @occupyindianapo lis-pled not guilty,demands jury trial! #ows SOLIDARITY!",1321294680,"kerner","0.0","0.0",2,"13:18",,
"Interfaith community being arrested at @OccupyOakland #OWS",1321297380,"interfaith","0.0","0.0",2,"14:03",,
"#Cowardly police move in and arrest interfaith group first! #ConnectTheLeft #OWS #OO (live at http://t.co/ADbeVhoA)",1321297380,"interfaith","0.19","0.42",6,"14:03",,
"It's 6:00a @ Frank Ogawa Plaza now. It is legal to be in the plaza at 6:00a. This is when #OPD begins arrests? #OO #occupydc #ows",1321297500,"plaza","0.2","0.2",2,"14:05",,
"Members of interfaith community doing vigil at #occupyOakland apparently first to be arrested in police raid #OccupyWallStreet #OWS",1321297560,"vigil","0.25","0.33",3,"14:06",,
"A message to #OccupyOakland: Why don't you resist? Please resist the police arrests if you think it's unfair and unjust. Thank you. #OWS",1321297740,"resist","-0.5","1.0",20,"14:09",,
"http://t.co/iy2V950J Oct27link from Mayor Quan says Frank Ogawa Plaza is OPEN to public from 6a - 10p! Y start arrests after 6a? #oo #ows",1321297980,"ogawa","0.01","0.31",2,"14:13",,
"Reports that the Police have been arresting a steady stream of #OccupyOakland but removing them from different exits of the Plaza. #ows #oo",1321298100,"steady","0.08","0.55",2,"14:15",,
"LOL Mic check wedding in front of riot cops @ Occupy Oakland just now! #OWS #OO (Camp crackdown almost over - lots of arrests)",1321298400,"wedding","0.0","0.0",2,"14:20",,
"Ppl seeking arrest by linking arms shall not be subjectd to dispersal techniques,ie batons. Pg 13.2 http://t.co/Sb7Gw0wi #ows #occupyoakland",1321298940,"subjectd","0.0","0.0",5,"14:29",,
"@OakFoSho reporting that 20 have been arrested so far @ #OccupyOakland. #OO #OWS",1321298940,"reporting","0.1","1.0",2,"14:29",,
"Reports of at least 20 people arrested at #occupyoakland #oo #ows",1321298940,"reports","-0.5","1.0",2,"14:29",,
"Disgusted to see RIOT police arresting PEACEFUL #occupyoakland protesters and STEALING their property: http://t.co/g04rz28p #ows",1321299000,"stealing","0.25","0.5",2,"14:30",,
"@AJStream Hundreds of riot police making arrests of peaceful protesters and dismantling tents at #OccupyOakland. #OO #OWS @occupyoakland",1321299120,"dismantling","0.25","0.5",2,"14:32",,
"#OccupyDenver, Denver Police clash again this weekend, resulting in nearly 2 dozen arrests, #ows, #occupytogether http://t.co/axCsd5q6",1321301160,"resulting","0.0","0.0",28,"15:06",,
"@occupyeureka raided again this morning. 23 arrests by the ever militant EPD. #ows #occupy @OccupySacto @occupyoakland @AnonNewsOPS",1321301400,"epd","0.0","0.0",2,"15:10",,
"3,701 #Occupy protesters arrested so far, 0 bankers. This is what a class society looks like #ows #capitalism #socialism",1321301940,"socialism","0.1","1.0",12,"15:19",,
"Chapel Hill, N.C. sends over 25 heavily armed commandos to arrest eight 'Occupy' protesters. http://t.co/nlAt17AJ #ows",1321302480,"commandos","0.0","0.0",22,"15:28",,
"Chapel Hill, N.C. sends over 25 heavily armed commandos to arrest eight 'Occupy' protesters. http://t.co/bGLAwmY4 #ows",1321302900,"commandos","0.0","0.0",10,"15:35",,
"#OWS weekend scorecard: 50 arrested in Portland, 19 in Salt Lake, 20 in Denver, and in Philadelphia a sexual assault allegation. Swell!",1321303200,"scorecard","0.5","0.83",21,"15:40",,
"Around 25 arrests at camp, wedding at riot cop line, sunrise, reconvene @ 4:00 at library. Bored? Shut down a bank with yr friends. #OO #OWS",1321303800,"reconvene","-0.31","0.64",104,"15:50",,"Around 25 arrests at camp, wedding at riot cop line, sunrise, reconvene @ 4:00 at library. Bored? Shut down a bank with yr friends. #OO #OWS"
"#ows MT It takes a big toughguy in riot gear to arrest a few candle-wielding peaceful Americans in the wee hours of the morning. Good job.",1321304880,"toughguy","0.21","0.49",4,"16:08",,
"Chief Howard says 32 arrests... Non resisting.. 9 from Oakland.. #ows",1321306200,"resisting","0.0","0.0",9,"16:30",,
"Occupy Oakland Live Blog: Police say 32 arrested, including clergy members - San Jose Mercury News http://t.co/dC4RHsof #OWS #OO",1321306980,"mercury","0.14","0.5",28,"16:43",,
"20 arrested in pre-dawn raid at #OccupyOakland. Reconvene Oakland Main Public Library at 14th Street and Madison at 4pm! #oo #ows #occupysf",1321307640,"madison","0.09","0.22",22,"16:54",,
"#OccupyWall Street / #Occutard arrests now at 3,658 http://t.co/ocf1wGMB #tcot #tlot #sgp #hhrs #ocra #ows #licecheck",1321308120,"licecheck","0.0","0.0",6,"17:02",,
"So, $12,500 per arrest? Get the feeling the Police Dept are looking at @JeanQuan as an easy mark to make extra bucks? @starweaver #oo #ows",1321308480,"bucks","0.22","0.48",3,"17:08",,
"#OWS #OO #OccupyDenver The sick part is that we are paying for our own beating and arrest because we actually pay our taxes.",1321309200,"paying","-0.06","0.93",5,"17:20",,
"Updated arrest total from #OccupyOakland dawn raid: 32 made while hundreds of riot police remove tents from public space. #ows #oo #occupysf",1321309260,"dawn","0.01","0.43",28,"17:21",,
"Police arrested 50+ #Protesters @OccupyPortland They stood up for you, me, everyone. Be strong! #Solidarity #OWS http://t.co/Y3JYcT3r",1321310400,"stood","0.43","0.73",5,"17:40",,
"Chapel Hill sends SWAT team armed with semi-automatic rifles to arrest Occupiers. http://t.co/owbH6s5z #ows",1321311420,"sends","0.0","0.0",2,"17:57",,
"Riot cops spray #OccupyDenver protesters w/fire extinguishers, destroy kitchen Saturday, arrest 17. #ows http://t.co/USutuHe2",1321311600,"extinguishers","0.0","0.0",4,"18:00",,
"Tonight members from @occupyarcata and @occupyhumboldt will be joining members from Occupy Eureka. No more arrests. Time to dig in. #ows",1321314180,"eureka","0.5","0.5",8,"18:43",,
"32 #occupyarrests reported at #OccupyOakland in predawn raid. Today's total: 72 #oo #ows #occupywallst #occupydenver #occupyoakland #opdx",1321314420,"predawn","0.0","0.75",25,"18:47",,
"Riot cops interrupt Americans huddled in prayer and arrest them. http://t.co/NbGuq7xU #p2 #tcot #ows",1321314720,"huddled","0.0","0.0",7,"18:52",,
"32 #occupyarrests at #occupyeureka this morning after police eviction. Today's total now 105 #ows #oo #opdx #occupywallst #occupyoakland",1321315380,"occupyeureka","0.0","0.75",16,"19:03",,
"#ows PLEASE READ THIS, it's a LAW against illegal arrests: “An illegal arrest is an assault and battery. The (cont) http://t.co/rGq9RibH",1321316340,"illegal","-0.5","0.5",6,"19:19",,
"At least 25 heavily armed commandos arrest eight at #OccupyChapelHill http://t.co/m3rWKPmZ #ows #occupywallstreet #connecttheleft",1321316520,"commandos","-0.5","1.0",2,"19:22",,
"The list of #Heroes arrested yest at #OccupyPDX: http://t.co/3Ukq5Vkp Pls note diversity of ages. #OccupyOregon #OccupyTogether #OWS",1321316820,"yest","0.0","0.0",4,"19:27",,
"How many occupiers have to be needlessly arrested before the 1% realize we can't be stopped? @occupy_albany #ows #occupy #albany",1321317960,"needlessly","0.5","0.5",2,"19:46",,
"Politicians of the future - you don't have to have been arrested at occupy, but if you were you will have a distinct advantage. #usdor #ows",1321319580,"distinct","0.15","0.21",2,"20:13",,
"Have you been arrested at #ows in NYC? Read this from NLG: http://t.co/8kGpmhjm",1321320300,"nlg","0.0","0.0",38,"20:25",,
"The right-wing establishment types use anti-terrorism laws to suppress dissent by American citizens against them. Resist arrest! #OWS #OSD",1321320840,"osd","0.0","0.0",2,"20:34",,
"URGENT #OccupyLSX livestream down as cameraman is kettled. Still have audio http://t.co/kmuVPJg9 #Police threaten arrests after 11pm #OWS",1321321320,"threaten","-0.11","0.28",2,"20:42",,
"FInally, the definitive video on Friday's #occupyNS arrests, sans blurry lenses and shaky shots: http://t.co/m9pz7Y3Q #OWS #Occupy #halifax",1321321800,"lenses","-0.33","0.5",2,"20:50",,
"#OccupyLSX have been given until 11pm to move from outside the Guildhall or face arrest - Livestream http://t.co/kmuVPJg9 #OccupyLondon #OWS",1321322400,"guildhall","0.0","0.05",7,"21:00",,
"At Occupy protests, U.S. journalists arrested, assaulted http://t.co/iccMhmLj #media #ows",1321326000,"assaulted","0.0","0.0",4,"22:00",,
"PHOTO: Occupy Oakland interfaith coalition, just before they were arrested for not leaving http://t.co/xKrhLV6O #ows #oo #occupyla #opdx",1321329360,"coalition","0.0","0.0",4,"22:56",,
"officers arresting protesters while doing yoga in Oakland #OWS #OccupyOakland #Egypt http://t.co/2zbIBxz2",1321330140,"yoga","0.0","0.0",8,"23:09",,
"officers arresting protesters while doing yoga in Oakland #OWS #OccupyOakland #Egypt http://t.co/U4yQ1z9P via @twitpic",1321330680,"yoga","0.0","0.0",4,"23:18",,
"Riot cops interrupt Americans huddled in prayer and arrest them. http://t.co/532BfOrk #p2 #tcot #ows",1321331640,"huddled","0.0","0.0",2,"23:34",,
"Spiritual leaders arrested at Occupy Oakland - http://t.co/EE5fbgY1 http://t.co/sClQ161o #UU #OWS",1321332720,"uu","0.0","0.13",6,"23:52",,
"#OWS Cops dismantle Occupy Oakland, arrest 32: The second raid of the sprawling Occupy Oakland compou... http://t.co/m9DUWb8k #OccupyUSA",1321336140,"compou","0.0","0.0",7,"00:49",,
"The cops are threatening to arrest everyone at #occupyMN at 10pm central time. #ows alert. Stay tuned",1321337100,"tuned","0.0","0.25",43,"01:05","Tue, November 15, 2011",
"At least 25 heavily armed commandos arrest eight at ‘Occupy Chapel Hill’ | The Raw Story: http://t.co/oSkqZFuQ #OWS #OccupyPoliceState",1321341780,"occupypolicestate","-0.37","0.73",13,"02:23",,
"Why have thousands of #OWS protestors been arrested and not ONE of the banksters who ruined our economy and left many in poverty?",1321344840,"ruined","0.25","0.25",9,"03:14",,
"#OccupyPortland protester arrested after tossing incendiary device at cops http://t.co/6XtIpLuJ #tcot #tlot #sgp #ows #ocra",1321345860,"incendiary","0.0","0.0",24,"03:31",,
"Love it he is still in tree! Only 1 not arrested. They threatened 2shoot him down #occupyoakland http://t.co/DM1IHEy0 ~v @alyssa011968 #ows",1321347660,"tree","-0.06","0.64",8,"04:01",,
"#ows #occupyoakland cops broke his back, arrested him,choked him, made a joke about it and scrubbed off the phone number he had on his arm.",1321348380,"scrubbed","0.0","0.0",5,"04:13",,
"Remember the horror stories elementary school teachers told you about Soviet Union Secret Police arresting people for speaking out? #OWS",1321348560,"elementary","-0.05","0.8",8,"04:16",,
"Glad to have been arrested at #occupyoakland this morning in moral witness to the hell on earth created by economic injustice. #ows",1321352160,"moral","0.23","0.48",8,"05:16",,
"You might topple the camps, arrest occupiers, etc. But don't assume we've gone away - we're reorganizing and reclaiming democracy. #ows",1321352820,"reorganizing","0.0","0.0",20,"05:27",,
"#OWS #OccupyEureka camp raided, 33 arrested nunchaku-like torture devices used on nonviolent, cooperative folks cries for help heard",1321354980,"cooperative","0.4","0.6",5,"06:03",,
"NYPD preparing to evict #OccupyWallStreet at #LibertySquare - could be an attempt to stop planned #Nov17 action #ows - arrest warning given",1321355160,"preparing","0.0","0.0",3,"06:06",,
"#ows coops announcing leave of be arrested is on at NYC",1321355220,"coops","0.0","0.0",2,"06:07",,
"#OWS #OccupyEureka camp raided by police, 33 arrested this AM Compliance Torture Tools Employed http://t.co/cI5AjG0T cc: #OccupyWallStreet",1321355400,"occupyeureka","0.0","0.0",6,"06:10",,
"This is what Marxism looks like. MT @Buzznyc #OWS having all personal property confiscated by police and arrests are starting...",1321355880,"marxism","0.02","0.27",2,"06:18",,
"looks like @newyorkist is reporting live from zuccotti park as the NYPD attempts to arrest #ows protesters en masse",1321355880,"masse","0.14","0.5",2,"06:18",,
"Once again millions of dollars are spent to brutalize and arrest peaceful protestors #OWS",1321356600,"brutalize","0.25","0.5",11,"06:30",,
"Dear #NYPD: If you want to arrest some criminals, I suggest you come back in the morning. NYSE opens at 8:30. #OWS",1321356660,"suggest","0.0","0.0",84,"06:31",,
"Riot police finally show up on Wall Street. But they're there to arrest peaceful protesters, not the bankers who killed 15 million jobs #ows",1321356720,"killed","0.25","0.5",3,"06:32",,
"We need to flood the park with thousands of people. Too many people to arrest, just like last eviction attempt. #ows Go if you're near.",1321356780,"flood","0.19","0.33",39,"06:33",,
"You can't arrest an idea. YOU CANNOT STOP US. #ows #occupychicago",1321357020,"occupychicago","0.0","0.0",2,"06:37",,
"Seen 2 arrests already. At #ows http://t.co/L32sY6xs",1321357260,"arrests","0.0","0.0",10,"06:41",,
"BREAKING: reports: NYPD begins clearing Zuccotti Park of #OWS protesters, threatening arrest of those who don't vacate voluntarily",1321357740,"voluntarily","0.0","0.0",27,"06:49",,
"At least three arrests at Zuccotti Park. #OWS http://t.co/MOudnW3q",1321357860,"arrests","-0.5","1.0",21,"06:51",,
"Here's one #OWS protester getting arrested, from @Jonathan4NY at the scene. http://t.co/0eqWtGe0",1321357920,"scene","0.0","0.0",5,"06:52",,
"Here's one #OWS protester getting arrested, from @Jonathan4NY at the scene. http://t.co/BAGM10vq",1321357980,"scene","0.0","0.0",11,"06:53",,
"People inside park tell me they're linking arms around kitchen, waiting for arrest #ows",1321357980,"linking","0.0","0.0",13,"06:53",,
"Many many arrests here at the park. New York police forcing even the press out of the way. Wont give access #ows",1321358040,"forcing","0.38","0.48",108,"06:54",,"Many many arrests here at the park. New York police forcing even the press out of the way. Wont give access #ows"
"Aw, crap - I logged into Twitter to say something about the clergy arrested at #occupyoakland only to find that NYPD are raiding #OWS. :-(",1321358880,"logged","0.0","1.0",3,"07:08",,
"i love the tactic of surrounding people and then arresting them for not leaving. #OWS",1321358880,"tactic","0.0","0.0",4,"07:08",,
"Park surrounded... Broadway and Liberty - arrest teams headed there - NYPD scanner #ows mic check #watching @OccupyWallSt",1321359300,"teams","0.0","0.0",2,"07:15",,
"confirmed: LRAD confirmed: use of pepper spray confirmed: subways closed confirmed: violent arrests confirmed: media blackout #ows",1321359480,"confirmed","0.16","0.87",4,"07:18",,
"From my viewpoint on Broadway N of park, I've seen several arrests, lots of shoving. No pepper spray or injuries. #OWS #OccupyWallStreet",1321359540,"viewpoint","0.0","0.0",8,"07:19",,
"Breaking ppl into small groups up and down bway to manage arrests. #OWS",1321359540,"manage","-0.18","0.34",7,"07:19",,
"Looks like my friend @jmalsin of NYT got arrested with the rest of the press at Cedar and Broadway. Freedom of the press abridged! #ows #1am",1321359660,"abridged","0.25","0.6",6,"07:21",,
"reports: police said arrests would happen if people continue filming rubber bullets fired LRAD used #occupywallstreet #ows",1321359900,"rubber","0.0","0.0",2,"07:25",,
"#nytimes reporter arrested #ows",1321359960,"nytimes","0.0","0.0",2,"07:26",,
"Watching as a State without values arrests the organizers and destroys the supplies of a nonviolent pro-accountability movement. #ows",1321360020,"values","0.4","0.6",55,"07:27",,
"Officer just told us the area is frozen and is demanding we be escorted to Trinity. They're threatening NBC reporter with arrest. #ows",1321360020,"escorted","0.0","0.0",28,"07:27",,
"A @nytimes reporter has been arrested. #ows",1321360080,"reporter","0.0","0.0",2,"07:28",,
"#NYTimes reporter has apparently been arrested. #OWS",1321360140,"nytimes","0.0","0.0",2,"07:29",,
"#OWS Livestream back. Literally tearing up the park and arresting. I want to punch a wall right now.",1321360140,"punch","0.14","0.27",4,"07:29",,
"#OWS Livestream back. Literally tearing up the park and arresting. I want to punch a wall right now.",1321360140,"punch","0.14","0.27",4,"07:29",,
"#OWS Livestream back. Literally tearing up the park and arresting. I want to punch a wall right now.",1321360140,"punch","0.14","0.27",4,"07:29",,
